file_name,primary_segment,combined_label,band_energy_ratio_CH11_CH16_500_1000Hz,wavelet_CH19_d3_energy,CH18_peak,CH3_spectral_centroid,wavelet_ratio_CH2_CH19_d3,wavelet_ratio_CH16_CH19_d3,wavelet_CH14_d4_energy,CH6_dom_freq,wavelet_CH16_d2_energy,band_energy_CH2_200_500Hz,CH12_crest
Sample3.csv,1,M0_G0_LA1_RA1,-0.6345416662948068,0.3064863114198649,-0.5843354259379184,0.27483598580545293,-0.40349739730139145,-0.052087006807125365,0.7684471084550791,-0.4088666352447654,-0.567594422020963,-0.3400694700644858,-0.08304648714596276
Sample3.csv,1,M0_G0_LA1_RA1,-0.6437382332596594,0.07258535900626674,-0.17373332818179152,0.33174508537223063,-0.3198485874116202,-0.041534795927952006,0.5327647590618536,-0.4069953273313121,-0.5629665435190937,-0.31944685211639484,-0.43588908452777275
Sample3.csv,1,M0_G0_LA1_RA1,-0.6280966997570262,0.16103871362664357,-0.5105633068100072,0.3116885966940769,-0.32844904502088484,-0.06318936685008844,0.5954413933579651,-0.08513036621734345,-0.5243113041748664,-0.43921931797945507,-0.36018037963279953
Sample3.csv,1,M0_G0_LA1_RA1,-0.6411350229255649,1.0375462176727501,-0.3364560701524653,0.35651788839156856,-0.5090902527142854,-0.2464324405298095,1.3568782879711927,-0.4088666352447654,-0.5028810983328861,-0.26308617858704675,-0.2691748376254887
Sample3.csv,1,M0_G0_LA1_RA1,-0.6245497773961116,0.5621004365471898,-0.5888707927495471,0.3761761768511918,-0.43924984626024555,-0.15553114495202253,0.8684551202156244,-0.7662864467143469,-0.5178227523503571,-0.420358883958541,-0.4957496081694434
Sample3.csv,1,M0_G0_LA1_RA1,-0.6428922830935492,0.3854576367155607,-0.5288931992514977,0.38085115981870915,-0.33585832441081553,-0.11651526266700765,1.0107713404525092,-0.7662864467143469,-0.5321743577446433,-0.35874563697928624,-0.6110410260788667
Sample3.csv,1,M0_G0_LA1_RA1,-0.6239612114486168,0.8668238592996419,-0.42766614814235565,0.3396136256948776,-0.4494236813582137,-0.13520027463966838,0.5644948181999069,-0.4088666352447654,-0.47462217076625035,-0.37989253597188904,-0.48000969581252806
Sample3.csv,1,M0_G0_LA1_RA1,-0.6235880398421896,0.5979550729037924,-0.34587238693327327,0.36814653953242377,-0.39929259789854926,-0.17823386745389233,0.5416585522882594,-0.4088666352447654,-0.5359674732180824,-0.3337879374091844,-0.6446134387258765
Sample3.csv,1,M0_G0_LA1_RA1,-0.619029491771685,0.15374545923290486,-0.3280189054389871,0.3992886090646585,-0.25893624838010654,0.03156411093462784,0.2903066622353622,-0.08513036621734345,-0.4802656815573091,-0.29986587759251737,-0.3586851925854547
Sample3.csv,1,M0_G0_LA1_RA1,-0.6392928812162348,0.2680966009177793,-0.4785557287723807,0.402007517457682,-0.3179200480814483,-0.011544615397004255,0.6078064448738408,-0.4088666352447654,-0.5140093424581383,-0.22846479550616783,-0.671824310732387
Sample3.csv,2,M0_G0_LA1_RA1,-0.6429111408426148,0.7370295317641468,-0.44594584876774357,0.3039748688456871,-0.4611244193633184,-0.18407317284182514,0.37581679181139477,-0.4088666352447654,-0.4160492040577299,-0.2578608954261139,-0.37401002370364256
Sample3.csv,2,M0_G0_LA1_RA1,-0.6082826176633063,0.9226898219456666,-0.5470593511582198,0.3249384862675294,-0.49028621276962353,-0.14975924657411951,0.7105174898507454,-0.4088666352447654,-0.6016478322898381,-0.3546914531485725,-0.27051266817740083
Sample3.csv,2,M0_G0_LA1_RA1,-0.6384118779338552,0.26528553385884257,-0.5563209783324135,0.35602749965877667,-0.3370310726162303,-0.06563418870432869,1.1153800883572074,-0.4088666352447654,-0.5515779654587996,-0.3632996559055156,-0.43444262197090455
Sample3.csv,2,M0_G0_LA1_RA1,-0.6253069008881361,0.4329030574914514,-0.508931660901638,0.3437742625352087,-0.4190788020866497,-0.12914473008574773,0.6349375904366944,-0.08513036621734345,-0.5564372087731864,-0.34288667350117585,-0.5066874151024099
Sample3.csv,2,M0_G0_LA1_RA1,-0.6361052500191834,0.35017412952766913,-0.44523493490984134,0.23074138602649547,-0.41693162380922355,-0.09760523462198818,0.8061699868073396,-0.7662864467143469,-0.47463196778088795,-0.4533813636017655,-0.5617643032626891
Sample3.csv,2,M0_G0_LA1_RA1,-0.6275411080098405,0.6824185595411681,0.016774295079758045,0.2996186083093338,-0.4946010467091849,-0.20207201077537998,0.39687818613513354,-0.08513036621734345,-0.37597044414133574,-0.3954711397770763,-0.38679024936439843
Sample3.csv,2,M0_G0_LA1_RA1,-0.6266761460334433,-0.06486774058396529,-0.2831605727956794,0.24689269002733805,-0.2761077933875097,0.05986289533060525,0.8473587374717612,-0.7662864467143469,-0.5111383699326575,-0.2751033612441187,-0.41681718670443946
Sample3.csv,2,M0_G0_LA1_RA1,-0.6322473541725651,0.10143798847230395,-0.5466783868995941,0.3199413630050434,-0.4353336380485113,0.06186553150522446,0.7647400195506402,-0.7662864467143469,-0.6085967678564633,-0.16676398898003644,-0.5778329094152436
Sample3.csv,2,M0_G0_LA1_RA1,-0.6145156942975398,0.7207563310025457,-0.38784839190261566,0.25438917358714064,-0.5251237564650132,-0.19897084231736414,0.9910186568854197,-0.7681577546278002,-0.4819173772162975,-0.3014999124725972,-0.6910491627534607
Sample3.csv,2,M0_G0_LA1_RA1,-0.6430190969671163,0.4259792595805641,-0.4335822017818405,0.3238572819614118,-0.4558561758320435,-0.09698270943038628,0.45597266331611136,-0.4088666352447654,-0.5312431688021187,-0.31327563372779066,0.14229569853741889
Sample3.csv,3,M0_G0_LA1_RA1,-0.6292338310945408,0.6027275146913426,-0.559923270792435,0.4349724968548325,-0.47636244679198525,-0.17630377750350593,0.6079006381795944,-0.4088666352447654,-0.5884630420566166,-0.2954005713239664,-0.5744233725975285
Sample3.csv,3,M0_G0_LA1_RA1,-0.6414895003136316,0.29494673168466795,-0.518256644978395,0.39651295041701423,-0.43690956984828777,-0.11727951482665194,0.7287984775936507,-0.4088666352447654,-0.50218769584641,-0.2947801977126452,-0.30490395813951565
Sample3.csv,3,M0_G0_LA1_RA1,-0.6346832095866044,0.9035998461714261,-0.512640919508132,0.31794572712604224,-0.5214330047736788,-0.22560015567086472,1.0379367960802264,-0.4088666352447654,-0.5973233743351897,-0.3742859575058567,-0.33598006056854834
Sample3.csv,3,M0_G0_LA1_RA1,-0.6376256736563101,0.14241306820315444,-0.34486525900652926,0.41033001970608346,-0.25991071322861964,-0.05124595915177413,0.6093737642708942,-0.4088666352447654,-0.403046363204022,-0.3813941168578789,-0.38175811668683857
Sample3.csv,3,M0_G0_LA1_RA1,-0.6227575056319035,0.9752457806264413,-0.17007261587868608,0.3250630315942791,-0.4909048138122147,-0.24073659380723356,0.9501182807633155,-0.7662864467143469,-0.5168787454360545,-0.3217169429146992,-0.06240218118630424
Sample3.csv,3,M0_G0_LA1_RA1,-0.6326198060982043,0.857881031320769,-0.36952919607577234,0.3100123036761823,-0.4785885127294067,-0.21505353512893655,0.6537792265429906,-0.4088666352447654,-0.37871210619971396,-0.24376957393297521,-0.6136739852550324
Sample3.csv,3,M0_G0_LA1_RA1,-0.61919673633583,0.4392034283595732,-0.4263899591050114,0.3262494715582066,-0.37144802363112583,-0.08314406308725923,1.0488253133825902,-0.4088666352447654,-0.4022341560930133,-0.3087801159562349,-0.3156258891541866
Sample3.csv,3,M0_G0_LA1_RA1,-0.6047165709509289,0.7538419505614787,-0.4544208629961841,0.30634077330362985,-0.4232291951079196,-0.14247793304593298,1.150572137653822,-0.4088666352447654,-0.5434820703516456,-0.3182416975804985,-0.4913863601713306
Sample3.csv,3,M0_G0_LA1_RA1,-0.6456588962949512,0.7584614041688716,-0.5523870907024749,0.24440426715298139,-0.4305202585975956,-0.21097087415971869,0.9032900195540507,-0.4088666352447654,-0.6012472601237351,-0.34361851448999603,-0.3700724928306893
Sample3.csv,3,M0_G0_LA1_RA1,-0.618942128861307,0.5797747229737513,-0.5615754872027047,0.26479883257113956,-0.44216689463041847,-0.19133075319687046,1.1914645696637187,-0.4088666352447654,-0.586438021914785,-0.25119084130468905,-0.6010978374087502
Sample3.csv,4,M0_G0_LA1_RA1,-0.6271005439064771,0.8504062406333988,-0.4557159767910096,0.23122742592708886,-0.4735578215067195,-0.19973248924143938,1.0899078891893066,-0.4088666352447654,-0.5575551907527627,-0.20351570583005216,-0.5471789875149009
Sample3.csv,4,M0_G0_LA1_RA1,-0.637408867269486,0.9707483804267277,-0.5201606433124243,0.3780193862263536,-0.514960935100467,-0.23646569559695652,0.8532860994898052,-0.4088666352447654,-0.5311160270109523,-0.25775842231286844,-0.48351203139179205
Sample3.csv,4,M0_G0_LA1_RA1,-0.6322100130832646,0.8643723766340389,-0.36582898839743255,0.29636816225119045,-0.484937445550767,-0.21876816633180318,0.9474472364926153,-0.08513036621734345,-0.5387426442731236,-0.35509050636001843,-0.5054664317180946
Sample3.csv,4,M0_G0_LA1_RA1,-0.635565389634483,0.39508174735564894,-0.40778030888034694,0.2977592321731201,-0.35548073311411277,-0.0484580479711017,0.7245697580127334,-0.4088666352447654,-0.5294352778451619,-0.4516388594322712,-0.6500644218620913
Sample3.csv,4,M0_G0_LA1_RA1,-0.6336125893555875,0.4520281071391005,-0.3178406601988539,0.32638312213106685,-0.4379615289987197,-0.11732002772640583,0.8456980502374041,-0.7662864467143469,-0.4555127266440544,-0.3740504154060936,-0.5849400464822867
Sample3.csv,4,M0_G0_LA1_RA1,-0.6402024251593333,1.0105301556903348,-0.4905161954850433,0.4024106869383529,-0.5516702832508439,-0.21804983132090303,0.6215837830043981,-0.4107379431582187,-0.6205661375846822,-0.3616852239090648,-0.19957047236796144
Sample3.csv,4,M0_G0_LA1_RA1,-0.6186387757607879,0.44178824682087564,-0.5311806303159662,0.2687759166037478,-0.4562400527995214,-0.1236789197172951,0.6733441609890589,-0.4088666352447654,-0.6219883164468338,-0.3220147529977547,-0.49746586759216205
Sample3.csv,4,M0_G0_LA1_RA1,-0.6267087330775393,1.0887465039693378,-0.2743572546544555,0.4301471996918846,-0.566082517061153,-0.24232174380143492,0.6380151983511875,-0.08513036621734345,-0.40241505066905603,-0.32649105225594865,-0.48064715562759047
Sample3.csv,4,M0_G0_LA1_RA1,-0.6409911057069578,0.8180161569300137,-0.5621210147814191,0.35841436352116957,-0.522982298998724,-0.19769445477455794,0.8637954488933555,-0.4088666352447654,-0.576559711464103,-0.38479118127972345,-0.6170292366667779
Sample3.csv,4,M0_G0_LA1_RA1,-0.6341255436582007,0.34744440080899286,-0.42201339588452436,0.2975107910625434,-0.42937540635539373,-0.10370274028315629,0.8532570119431522,-0.4088666352447654,-0.5419033249007036,-0.41322174308836906,-0.5499954429539203
Sample3.csv,5,M0_G0_LA1_RA1,-0.6239161133950348,0.583430216692271,-0.5527170402438252,0.30908577080811006,-0.5019300072405332,-0.1906222624084481,0.6423260724752226,-0.7662864467143469,-0.5829890508409705,-0.35945395450775147,-0.18942252286130448
Sample3.csv,5,M0_G0_LA1_RA1,-0.6431793479530786,1.0804254924556507,-0.36999161920912216,0.3247406486911466,-0.5633665157839673,-0.2530247256403683,0.8361744082380793,-0.7662864467143469,-0.5183852663837382,-0.40754459424127193,-0.6848176388278965
Sample3.csv,5,M0_G0_LA1_RA1,-0.625406693588964,0.43995201313571597,-0.40376331668919113,0.3007711976414427,-0.4109638656526352,-0.10083250991270838,0.32724607295353714,-0.4088666352447654,-0.5331433002129977,-0.35879714259509604,-0.5112392068874482
Sample3.csv,5,M0_G0_LA1_RA1,-0.6191513257892742,0.5546670702489702,-0.3852384166543107,0.3791730410935155,-0.4360979786774809,-0.1639544390389733,1.3762802128308615,-0.08513036621734345,-0.5287139019706378,-0.27728058818585855,-0.623401183719893
Sample3.csv,5,M0_G0_LA1_RA1,-0.6175209038969892,1.0459077272848554,-0.525032542295523,0.40904581382795674,-0.48704149912762673,-0.20788842987115547,0.227443431204877,-0.4088666352447654,-0.5365087730440569,-0.3983604510759003,-0.38771884891006403
Sample3.csv,5,M0_G0_LA1_RA1,-0.6272543228643014,0.10009207134817258,-0.392614147466636,0.3162875287954046,-0.27426477667554444,0.012878603751900334,0.9558128279867658,-0.4088666352447654,-0.6160741768388572,-0.3381518468012381,-0.6096141182907754
Sample3.csv,5,M0_G0_LA1_RA1,-0.626425825685719,0.1956231216604036,-0.49746899842340053,0.3751137724133931,-0.28031326242951105,-0.012497232957662939,0.824561440209296,-0.4088666352447654,-0.5792983778806239,-0.34170934737262754,-0.3893969724841298
Sample3.csv,5,M0_G0_LA1_RA1,-0.6284035358066214,0.5702133747895056,-0.243505734363314,0.29839439457784583,-0.4083650676207416,-0.10556959764957316,0.6934713947354167,-0.4088666352447654,-0.49941112401235943,-0.3265892204222011,-0.391261658721169
Sample3.csv,5,M0_G0_LA1_RA1,-0.6312186047221234,0.6019202231106718,-0.5261894228852547,0.2692307118076737,-0.4087420426016269,-0.16415530054825814,0.5049678200702281,-0.4088666352447654,-0.5381832440195886,-0.3273717982862966,-0.7108495724527056
Sample3.csv,5,M0_G0_LA1_RA1,-0.6257039756575735,0.5758119093561064,-0.6354224826331466,0.3010816830402432,-0.42490907785461696,-0.14321929071118278,0.5814331855960916,-0.4088666352447654,-0.6289650650713794,-0.37497421090637206,0.011256059519119229
Sample3.csv,6,M0_G0_LA1_RA1,-0.6239290071902029,0.49287192062471696,-0.45635448276026813,0.2915131750246869,-0.3816743102729472,-0.13108587972762686,1.0039648954004656,-0.4107379431582187,-0.5011175091217063,-0.2524876297122947,-0.21181953543501292
Sample3.csv,6,M0_G0_LA1_RA1,-0.6303717585971376,1.0992329996262717,-0.3377371960755099,0.33513803493685423,-0.4991415639058096,-0.2376259574043683,1.3537980238463425,-0.4088666352447654,-0.523438618852051,-0.4432276848743141,-0.6501648958478877
Sample3.csv,6,M0_G0_LA1_RA1,-0.593561013214088,0.3653573030662107,-0.4977290085479203,0.4201924995914532,-0.3645557436657386,-0.06515397181432592,0.06668511793719005,-0.7662864467143469,-0.3853314620930406,-0.2936536084593722,-0.35475810502090743
Sample3.csv,6,M0_G0_LA1_RA1,-0.6373167830928866,0.39878398954879046,-0.14635327273479656,0.328759202545814,-0.4085785740465801,-0.12183754106260909,0.9146770625892597,-0.4088666352447654,-0.5395009804612673,-0.3670884705037285,-0.48587687156066117
Sample3.csv,6,M0_G0_LA1_RA1,-0.6337916583916248,0.5303525393601424,-0.5812646731848305,0.32858261744454303,-0.4665950639731418,-0.14696456085821596,0.5594108234027483,-0.08513036621734345,-0.5890821441866035,-0.29816403979729683,-0.46904676554616453
Sample3.csv,6,M0_G0_LA1_RA1,-0.626904828974322,0.753800617966905,-0.28174861896712833,0.3115342927265305,-0.5252572815328567,-0.16369454756696938,1.0183222517976358,-0.08513036621734345,-0.3823788646557688,-0.36554937507965635,-0.5050326668111963
Sample3.csv,6,M0_G0_LA1_RA1,-0.636725641081519,0.7510409975959447,-0.3023536002298732,0.3155065886444259,-0.49279477359271745,-0.13702162958295602,1.0464828791114063,-0.7662864467143469,-0.3985265134544269,-0.42209639131456117,-0.1980884724159528
Sample3.csv,6,M0_G0_LA1_RA1,-0.6421210868555921,0.3981368628152134,-0.5753552020596129,0.3690959409694535,-0.4431331987974566,-0.14043631112558594,0.659743342339427,-0.4088666352447654,-0.6301496515613213,-0.40693352239041786,-0.5929695441068717
Sample3.csv,6,M0_G0_LA1_RA1,-0.6107897557111723,0.488817896577294,-0.4976928046035985,0.2729647742725975,-0.49444907155816353,-0.1659974471373956,0.7256622777651495,-0.4088666352447654,-0.6024023121164923,-0.37321471757106595,-0.34146118081608223
Sample3.csv,6,M0_G0_LA1_RA1,-0.6410163451598521,0.3907782006128195,-0.6056118257412576,0.33441228717261035,-0.43564262696009515,-0.14867996340335196,0.8892134695429179,-0.4088666352447654,-0.5936461353518482,-0.30522745845021254,-0.3154799055610914
Sample3.csv,7,M0_G0_LA1_RA1,-0.6435337976611152,0.8181151782438058,-0.43209372596426554,0.4306858279849264,-0.5021583506701791,-0.20571422750244783,1.1374911271117156,-0.4088666352447654,-0.5221155493240235,-0.29039007426836594,-0.48834908657793025
Sample3.csv,7,M0_G0_LA1_RA1,-0.6322016631835972,0.2822119782108396,-0.4509189541683678,0.361864756229329,-0.39383527651890454,-0.05046791134191371,0.5732453967367925,-0.4088666352447654,-0.5565196268971874,-0.31303048237134656,-0.739724659220294
Sample3.csv,7,M0_G0_LA1_RA1,-0.635204868894537,0.5146951383464474,-0.5442074676996296,0.3076590245470621,-0.4267125552161051,-0.12569288523195268,1.0712845036718908,-0.4088666352447654,-0.5237290442205104,-0.2770913242662708,-0.7215206363213794
Sample3.csv,7,M0_G0_LA1_RA1,-0.6251793516727112,0.11530727284915596,-0.515870475910288,0.3546751545284073,-0.2842512568173834,-0.01444155225155372,0.4032927461704679,-0.4088666352447654,-0.5216268377798934,-0.27879293143933104,-0.4085490331607843
Sample3.csv,7,M0_G0_LA1_RA1,-0.6306150139813379,0.2813452788488706,-0.37682099959948645,0.332006769006797,-0.3662594798754221,-0.024418645844468033,0.6539154288371667,-0.4088666352447654,-0.4669959163564731,-0.34153576575994316,-0.5963664531154351
Sample3.csv,7,M0_G0_LA1_RA1,-0.634761518577597,0.49241081977408685,-0.1408510957514942,0.3398619458248498,-0.40055874276560705,-0.12166710985308368,0.8073449716751618,-0.4088666352447654,-0.5185983451232845,-0.3283017437108508,-0.22167168284304803
Sample3.csv,7,M0_G0_LA1_RA1,-0.6189066762056528,0.24005517681938132,-0.4950581448688655,0.32248392502322826,-0.31337517585568253,-0.04151186349821075,0.47997727765616505,-0.4107379431582187,-0.5810448370834365,-0.27726944144810867,-0.34195516640172785
Sample3.csv,7,M0_G0_LA1_RA1,-0.630044138851105,0.7601150167153979,-0.37219018598342646,0.3654660893854583,-0.47487936151104243,-0.16289031155186623,0.6315633124306143,-0.7662864467143469,-0.4845308004878995,-0.37226416990018774,-0.36891341968234115
Sample3.csv,7,M0_G0_LA1_RA1,-0.6377437085897403,0.9121228307895889,-0.5548645924167066,0.2857162476943481,-0.4790908838091532,-0.1659132747546681,0.9188742672559053,-0.08513036621734345,-0.5853537261388547,-0.39887189415348645,-0.41786190495082104
Sample3.csv,7,M0_G0_LA1_RA1,-0.6242640193253811,0.7889795961663795,-0.47062212808020065,0.2255420459485392,-0.46256524583262815,-0.26715206868702696,1.1127487483016345,-0.4088666352447654,-0.5408643012897436,-0.3085461882115942,-0.443987202922645
Sample3.csv,8,M0_G0_LA1_RA1,-0.6015002060613683,0.5803038102261564,-0.4902347920733026,0.4028182874145193,-0.4036928844437124,-0.09604601292464053,0.5035473441546909,-0.7662864467143469,-0.5722799856150479,-0.3257626705995337,-0.5411498082015711
Sample3.csv,8,M0_G0_LA1_RA1,-0.6234822693474492,0.4933328462311543,-0.31021726150522283,0.21245176925620365,-0.39817544812739436,-0.13158918078875784,0.9813975278794986,-0.4107379431582187,-0.5438820265125217,-0.417858324748001,-0.6900390392597762
Sample3.csv,8,M0_G0_LA1_RA1,-0.6422435451307068,0.510937702577592,-0.47808014061049653,0.3505988081744489,-0.43115909328298263,-0.12325621742670116,1.1223645403679756,-0.4088666352447654,-0.5615686926441945,-0.37724545481547817,-0.5632744619017573
Sample3.csv,8,M0_G0_LA1_RA1,-0.6305246765603351,0.6020250441727436,-0.4950655502263792,0.33588931672507694,-0.45116665220268276,-0.14292256350485927,0.2952111625959953,-0.4069953273313121,-0.504865276484325,-0.34079339302580075,-0.27758144217171665
Sample3.csv,8,M0_G0_LA1_RA1,-0.6349701611765364,0.640923538635775,-0.3407083879237866,0.3534601592601724,-0.47431819792089136,-0.19144237231560066,0.9573632457129905,-0.4088666352447654,-0.49563004173691627,-0.28425629354379073,-0.4634008767989164
Sample3.csv,8,M0_G0_LA1_RA1,-0.6315938115391997,0.9893543233959894,-0.5736141214750317,0.41694515115433994,-0.5473234466568548,-0.19854332685149326,0.7844932997434407,-0.7662864467143469,-0.6060726737812037,-0.3488141242662981,-0.5188456420839692
Sample3.csv,8,M0_G0_LA1_RA1,-0.6345220349617363,0.6617208601639836,-0.3048738884026938,0.2776746546452892,-0.4706820703089663,-0.1414766100885451,1.08136055569602,-0.4088666352447654,-0.35346846515023156,-0.3221256822568795,-0.4203795355361187
Sample3.csv,8,M0_G0_LA1_RA1,-0.6338131027666801,0.7867238696088948,-0.5502074486856517,0.4279554316101511,-0.5176367382652484,-0.19849915626661832,0.9316855948036564,-0.4088666352447654,-0.5892945225366453,-0.2466523509372561,-0.5013942775558221
Sample3.csv,8,M0_G0_LA1_RA1,-0.6299841077853855,1.0115719073108078,-0.43971547902932984,0.5129550952858523,-0.5437111662266976,-0.26590370818850056,1.1096740172672823,-0.4088666352447654,-0.4589423399645711,-0.30192571785464284,-0.5145181483562508
Sample3.csv,8,M0_G0_LA1_RA1,-0.6315056229626546,0.47627964191316197,-0.5770353942134441,0.2923259887126918,-0.4682284028916696,-0.10273502342921738,1.1999915606721445,-0.4088666352447654,-0.5975846111820028,-0.19553010603198037,-0.6723029098736445
Sample3.csv,9,M0_G0_LA1_RA1,-0.6428671660155257,-0.17707461101786154,-0.5106587535565121,0.31590842086890003,-0.11475470657660751,0.22397199169641516,0.7101357229522597,-0.4088666352447654,-0.5864745518685887,-0.3502442891566352,-0.6280770807943673
Sample3.csv,9,M0_G0_LA1_RA1,-0.6140479400275677,0.1950326405258504,-0.509004891575602,0.36603149838496124,-0.33263480359962083,0.03232552922134301,0.7667638066543866,-0.4088666352447654,-0.6092031110836666,-0.3046130041410067,0.08299862175577874
Sample3.csv,9,M0_G0_LA1_RA1,-0.6386583081446892,0.27088745647983403,-0.3824515357268505,0.34243121867834525,-0.3894343512810728,-0.07527595997673513,0.35137546379675244,-0.4088666352447654,-0.5250124193843215,-0.4249354269824304,-0.504416761336758
Sample3.csv,9,M0_G0_LA1_RA1,-0.6323334631047283,0.4887145191935712,-0.006383886927143076,0.3023397383461788,-0.43270570711298584,-0.12449354284044618,1.0298486355417202,-0.4088666352447654,-0.5141079454865966,-0.40363454926077225,-0.18659508642523037
Sample3.csv,9,M0_G0_LA1_RA1,-0.6406910763953405,0.40876465536116846,-0.576385368844218,0.2544615950352061,-0.3991077232576764,-0.14622921030638567,0.6869807935272643,-0.4088666352447654,-0.5697883372945525,-0.31889343580562635,-0.4278761468136819
Sample3.csv,9,M0_G0_LA1_RA1,-0.6446692055525325,0.47202931933511993,-0.4276472233269482,0.4701774935982933,-0.4060204312772283,-0.12078373711621218,0.6172545605965085,-0.4088666352447654,-0.6066197539301986,-0.2817807184006212,-0.6814167752205578
Sample3.csv,9,M0_G0_LA1_RA1,-0.6187215969609307,0.9712052003120809,-0.31755349711609265,0.241027059946863,-0.5048093491503914,-0.23510193987478029,0.5207092663875151,-0.7662864467143469,-0.537694118992498,-0.3199183975602417,-0.5133386376398538
Sample3.csv,9,M0_G0_LA1_RA1,-0.6488854882272869,0.3647957872932092,-0.3175979292032484,0.31698025467731533,-0.3485442061016756,-0.06398449120501767,0.16940060082863,-0.4088666352447654,-0.5237043955730027,-0.36975184895947033,-0.3316537155597594
Sample3.csv,9,M0_G0_LA1_RA1,-0.626592205248917,0.21244000501216678,-0.4023809842906947,0.2830015969128535,-0.3104430030776613,-0.06641090365065518,1.006090836268083,-0.4107379431582187,-0.5904034922753665,-0.27715405349388395,-0.37713500488950025
Sample3.csv,9,M0_G0_LA1_RA1,-0.6433325816871482,0.843702198940057,-0.4951428950007231,0.2224729912211221,-0.46332506628237347,-0.19969874472523882,1.1248875887705132,-0.7664739863864714,-0.5996773750219485,-0.32463738820516935,-0.47877496649664036
Sample1.csv,0,M0_G0_LA1_RA1,-0.6519604271009676,0.4165031551785859,0.0527149382516345,0.5568355451624771,-0.5320979122651379,-0.16404178158635227,1.864197989571429,-0.7775142941950667,-0.02177486443479967,0.12574355249089278,-0.3503840726533043
Sample1.csv,0,M0_G0_LA1_RA1,-0.6457934179643251,0.3588138100881939,-0.3951533605127903,0.5619775941313464,-0.5430162189663464,-0.17877219873189426,1.9972745861663208,-0.7887421416757866,-0.4244318031866979,0.18987642344594247,-0.6031335977260298
Sample1.csv,0,M0_G0_LA1_RA1,-0.6415871088415419,0.49956735031773547,-0.09740883138467579,0.6988437402285435,-0.4906731978677946,-0.12816170478148173,2.005942429880287,-0.7887421416757866,-0.30663573954077045,-0.06503693842323999,-0.7453861692851307
Sample1.csv,0,M0_G0_LA1_RA1,-0.6473221255789418,0.3646015249332088,-0.3774636196111989,0.7186332835862833,-0.48069363028337925,-0.13245130819353815,2.0040123048402223,-0.5866408870228295,-0.4109951765151957,0.05570314115056383,-0.4630762464896281
